comp_name	index	attr_name	attr_type	note
PlaceholderBuilding	1	m_BuildingType	Game.Prefabs.BuildingType	
PlaceholderBuilding	2	m_ZoneType	Game.Prefabs.ZonePrefab	
PlaceholderLane	0			
PlaceholderObject	0			
PlaceholderObject	1	m_RandomizeGroupIndex	System.Boolean	
PlantObject	0			
PlantObject	1	m_PotCoverage	System.Single	
PlantObject	2	m_TreeReplacement	System.Boolean	
PoliceCar	0			
PoliceCar	1	m_CriminalCapacity	System.Int32	
PoliceCar	2	m_CrimeReductionRate	System.Single	
PoliceCar	3	m_ShiftDuration	System.Single	
PoliceCar	4	m_Purposes	Game.Prefabs.PolicePurpose	
PoliceConfigurationMode	0			
PoliceConfigurationMode	1	m_MaxCrimeAccumulationMultiplier	System.Single	
PoliceConfigurationMode	2	m_CrimeAccumulationToleranceMultiplier	System.Single	
PoliceConfigurationMode	3	m_HomeCrimeEffectMultiplier	System.Int32	
PoliceConfigurationMode	4	m_WorkplaceCrimeEffectMultiplier	System.Int32	
PoliceConfigurationMode	5	m_WelfareCrimeRecurrenceFactor	System.Single	
PoliceConfigurationMode	6	m_CrimePoliceCoverageFactorMultiflier	System.Single	
PoliceConfigurationMode	7	m_CrimePopulationReductionMultiplier	System.Single	
PoliceConfigurationPrefab	0			
PoliceConfigurationPrefab	1	m_PoliceServicePrefab	Game.Prefabs.PrefabBase	
PoliceConfigurationPrefab	2	m_TrafficAccidentNotificationPrefab	Game.Prefabs.NotificationIconPrefab	
PoliceConfigurationPrefab	3	m_CrimeSceneNotificationPrefab	Game.Prefabs.NotificationIconPrefab	
PoliceConfigurationPrefab	4	m_MaxCrimeAccumulation	System.Single	
PoliceConfigurationPrefab	5	m_CrimeAccumulationTolerance	System.Single	
PoliceConfigurationPrefab	6	m_HomeCrimeEffect	System.Int32	
PoliceConfigurationPrefab	7	m_WorkplaceCrimeEffect	System.Int32	
PoliceConfigurationPrefab	8	m_WelfareCrimeRecurrenceFactor	System.Single	
PoliceConfigurationPrefab	9	m_CrimePoliceCoverageFactor	System.Single	Crime increase factor of police coverage, multiply with the result of formula[ crimeIncrease * (10-coverage) / 10 ], the bigger the crime increase more(less police affect), the smaller the crime increase less(more police affect)
PoliceConfigurationPrefab	10	m_CrimePopulationReduction	System.Single	Reduce the crime possibility according to the population, the possibility random will be calculated by population / CrimePopulationReduction * 100, and not less than 100
PoliceStation	0			
PoliceStation	1	m_PatrolCarCapacity	System.Int32	
PoliceStation	2	m_PoliceHelicopterCapacity	System.Int32	
PoliceStation	3	m_JailCapacity	System.Int32	
PoliceStation	4	m_Purposes	Game.Prefabs.PolicePurpose	
PolicySliderPrefab	0			
PolicySliderPrefab	1	m_SliderRange	Colossal.Mathematics.Bounds1	
PolicySliderPrefab	2	m_SliderDefault	System.Single	
PolicySliderPrefab	3	m_SliderStep	System.Single	
PolicySliderPrefab	4	m_Unit	Game.Prefabs.PolicySliderUnit	
PolicySliderPrefab	5	m_Visibility	Game.Prefabs.PolicyVisibility	
PolicySliderPrefab	6	m_Category	Game.Prefabs.PolicyCategory	
PolicyTogglePrefab	0			
PolicyTogglePrefab	1	m_Visibility	Game.Prefabs.PolicyVisibility	
PolicyTogglePrefab	2	m_Category	Game.Prefabs.PolicyCategory	
Pollution	0			
Pollution	1	m_GroundPollution	System.Int32	
Pollution	2	m_AirPollution	System.Int32	
Pollution	3	m_NoisePollution	System.Int32	
Pollution	4	m_ScaleWithRenters	System.Boolean	Disable this if you don't want the pollution to be multiplied with renters(household members/employees)
PollutionGlobalMode	0			
PollutionGlobalMode	1	m_GroundPollutionMultiplier	System.Single	
PollutionGlobalMode	2	m_AirPollutionMultiplier	System.Single	
PollutionGlobalMode	3	m_NoisePollutionMultiplier	System.Single	
PollutionModifier	0			
PollutionModifier	1	m_GroundPollutionMultiplier	System.Single	Factor to increase (+) or decrease (-) ground pollution
PollutionModifier	2	m_AirPollutionMultiplier	System.Single	Factor to increase (+) or decrease (-) air pollution
PollutionModifier	3	m_NoisePollutionMultiplier	System.Single	Factor to increase (+) or decrease (-) noise pollution
PollutionPrefab	0			
PollutionPrefab	1	m_GroundMultiplier	System.Single	
PollutionPrefab	2	m_AirMultiplier	System.Single	
PollutionPrefab	3	m_NoiseMultiplier	System.Single	
PollutionPrefab	4	m_NetAirMultiplier	System.Single	
PollutionPrefab	5	m_NetNoiseMultiplier	System.Single	
PollutionPrefab	6	m_GroundRadius	System.Single	
PollutionPrefab	7	m_AirRadius	System.Single	
PollutionPrefab	8	m_NoiseRadius	System.Single	
PollutionPrefab	9	m_NetNoiseRadius	System.Single	
PollutionPrefab	10	m_WindAdvectionSpeed	System.Single	
PollutionPrefab	11	m_AirFade	System.Int16	
PollutionPrefab	12	m_GroundFade	System.Int16	
PollutionPrefab	13	m_PlantAirMultiplier	System.Single	
PollutionPrefab	14	m_PlantGroundMultiplier	System.Single	
PollutionPrefab	15	m_PlantFade	System.Single	
PollutionPrefab	16	m_FertilityGroundMultiplier	System.Single	
PollutionPrefab	17	m_DistanceExponent	System.Single	
PollutionPrefab	18	m_AirPollutionNotification	Game.Prefabs.NotificationIconPrefab	
PollutionPrefab	19	m_NoisePollutionNotification	Game.Prefabs.NotificationIconPrefab	
PollutionPrefab	20	m_GroundPollutionNotification	Game.Prefabs.NotificationIconPrefab	
PollutionPrefab	21	m_AirPollutionNotificationLimit	System.Int32	If happiness effect from air pollution is less than this, show notification
PollutionPrefab	22	m_NoisePollutionNotificationLimit	System.Int32	If happiness effect from noise pollution is less than this, show notification
PollutionPrefab	23	m_GroundPollutionNotificationLimit	System.Int32	If happiness effect from ground pollution is less than this, show notification
PollutionPrefab	24	m_AbandonedNoisePollutionMultiplier	System.Single	
PollutionPrefab	25	m_HomelessNoisePollution	System.Int32	
PollutionPrefab	26	m_GroundPollutionLandValueDivisor	System.Int32	The divisor is that pollution value divide this will be the negative affect to land value
PollutionPrefabMode	0			
PollutionPrefabMode	1	m_GroundMultiplier	System.Single	
PollutionPrefabMode	2	m_AirMultiplier	System.Single	
PollutionPrefabMode	3	m_NoiseMultiplier	System.Single	
PollutionPrefabMode	4	m_NetAirMultiplier	System.Single	
PollutionPrefabMode	5	m_NetNoiseMultiplier	System.Single	
PollutionPrefabMode	6	m_GroundRadius	System.Single	
PollutionPrefabMode	7	m_AirRadius	System.Single	
PollutionPrefabMode	8	m_NoiseRadius	System.Single	
PollutionPrefabMode	9	m_NetNoiseRadius	System.Single	
PollutionPrefabMode	10	m_WindAdvectionSpeed	System.Single	
PollutionPrefabMode	11	m_AirFade	System.Int16	
PollutionPrefabMode	12	m_GroundFade	System.Int16	
PollutionPrefabMode	13	m_PlantAirMultiplier	System.Single	
PollutionPrefabMode	14	m_PlantGroundMultiplier	System.Single	
PollutionPrefabMode	15	m_PlantFade	System.Single	
PollutionPrefabMode	16	m_FertilityGroundMultiplier	System.Single	
PollutionPrefabMode	17	m_DistanceExponent	System.Single	
PollutionPrefabMode	18	m_AirPollutionNotificationLimit	System.Int32	
PollutionPrefabMode	19	m_NoisePollutionNotificationLimit	System.Int32	
PollutionPrefabMode	20	m_GroundPollutionNotificationLimit	System.Int32	
PollutionPrefabMode	21	m_AbandonedNoisePollutionMultiplier	System.Single	
PollutionPrefabMode	22	m_HomelessNoisePollution	System.Int32	
PollutionPrefabMode	23	m_GroundPollutionLandValueDivisor	System.Int32	
PopulationVictoryConfigurationPrefab	0			
PopulationVictoryConfigurationPrefab	1	m_populationGoalPerPlatform	System.Collections.Generic.List`1[Game.Prefabs.PopulationVictoryConfigurationPrefab+GoalPerPlatform]	Population to reach to show game end popup (for consoles)
PostFacility	0			
PostFacility	1	m_PostVanCapacity	System.Int32	
PostFacility	2	m_PostTruckCapacity	System.Int32	
PostFacility	3	m_MailStorageCapacity	System.Int32	
PostFacility	4	m_MailBoxCapacity	System.Int32	
PostFacility	5	m_SortingRate	System.Int32	
PostServiceConfigurationPrefab	0			
PostServiceConfigurationPrefab	1	m_PostServicePrefab	Game.Prefabs.ServicePrefab	
PostServiceConfigurationPrefab	2	m_MaxMailAccumulation	System.Int32	
PostServiceConfigurationPrefab	3	m_MailAccumulationTolerance	System.Int32	
PostServiceConfigurationPrefab	4	m_OutgoingMailPercentage	System.Int32	
PostVan	0			
PostVan	1	m_MailCapacity	System.Int32	
PowerLinePrefab	0			
PowerLinePrefab	1	m_MaxPylonDistance	System.Single	
PowerLinePrefab	2	m_Hanging	System.Single	
PowerLinePrefab	3	m_Sections	Game.Prefabs.NetSectionInfo[]	
PowerLinePrefab	4	m_EdgeStates	Game.Prefabs.NetEdgeStateInfo[]	
PowerLinePrefab	5	m_NodeStates	Game.Prefabs.NetNodeStateInfo[]	
PowerLinePrefab	6	m_MaxSlopeSteepness	System.Single	
PowerLinePrefab	7	m_AggregateType	Game.Prefabs.AggregateNetPrefab	
PowerLinePrefab	8	m_StyleType	Game.Prefabs.GroupPrefab	
PowerLinePrefab	9	m_InvertMode	Game.Prefabs.CompositionInvertMode	
PowerPlant	0			
PowerPlant	1	m_ElectricityProduction	System.Int32	
PrefabUnlockedRequirementPrefab	0			
PrefabUnlockedRequirementPrefab	1	m_RequiredPrefabs	Game.Prefabs.PrefabBase[]	
PrefabUnlockedRequirementPrefab	2	m_LabelID	System.String	
Prison	0			
Prison	1	m_PrisonVanCapacity	System.Int32	
Prison	2	m_PrisonerCapacity	System.Int32	
Prison	3	m_PrisonerWellbeing	System.SByte	
Prison	4	m_PrisonerHealth	System.SByte	
ProceduralAnimationProperties	0			
ProceduralAnimationProperties	1	m_Bones	Game.Prefabs.ProceduralAnimationProperties+BoneInfo[]	
ProceduralAnimationProperties	2	m_Animations	Game.Prefabs.ProceduralAnimationProperties+AnimationInfo[]	
ProcessingCompany	0			
ProcessingCompany	1	process	Game.Prefabs.IndustrialProcess	
ProcessingCompany	2	transports	System.Int32	
ProcessingRequirementPrefab	0			
ProcessingRequirementPrefab	1	m_ResourceType	Game.Economy.ResourceInEditor	
ProcessingRequirementPrefab	2	m_MinimumProducedAmount	System.Int32	
ProcessingRequirementPrefab	3	m_LabelID	System.String	
PublicTransport	0			
PublicTransport	1	m_TransportType	Game.Prefabs.TransportType	
PublicTransport	2	m_PassengerCapacity	System.Int32	
PublicTransport	3	m_Purposes	Game.Prefabs.PublicTransportPurpose	
PublicTransport	4	m_MaintenanceRange	System.Single	
QualitySettingsScalingPrefab	0			
QualitySettingsScalingPrefab	1	m_EvaluateOnPlatforms	Colossal.Platform	
QualitySettingsScalingPrefab	2	m_Conditions	Game.Prefabs.QualityScalingCondition[]	
QualitySettingsScalingPrefab	3	m_PCFallbackProfile	Game.Prefabs.QualitySettingsProfilePrefab	
QualitySettingsScalingPrefab	4	m_PS5FallbackProfile	Game.Prefabs.QualitySettingsProfilePrefab	
QualitySettingsScalingPrefab	5	m_XboxSeriesSFallbackProfile	Game.Prefabs.QualitySettingsProfilePrefab	
QualitySettingsScalingPrefab	6	m_XboxSeriesXFallbackProfile	Game.Prefabs.QualitySettingsProfilePrefab	
QuantityObject	0			
QuantityObject	1	m_Resources	Game.Economy.ResourceInEditor[]	
QuantityObject	2	m_MapFeature	Game.Areas.MapFeature	
RadioEvent	0			
RadioEvent	1	m_SegmentType	Game.Audio.Radio.Radio+SegmentType	
RadioEvent	2	m_EmergencyFrameDelay	System.Int32	Only for emergency events
RandomGenderedLocalization	0			
RandomGenderedLocalization	1	m_MaleID	System.String	
RandomGenderedLocalization	2	m_FemaleID	System.String	
RandomGenderedLocalization	3	m_LocalizationID	System.String	
RandomLikeCount	0			
RandomLikeCount	1	m_EducatedPercentage	System.Single	Percentage of the educated people will give a like
RandomLikeCount	2	m_UneducatedPercentage	System.Single	Percentage of the uneducated people will give a like
RandomLikeCount	3	m_ActiveDays	Unity.Mathematics.float2	The like count of the chirp will actively increase during these days
RandomLikeCount	4	m_GoViralFactor	Unity.Mathematics.int2	Go viral means the like count will increase significantly at the beginning in short time
RandomLikeCount	5	m_RandomAmountFactor	Unity.Mathematics.float2	Use random amount factor to make the like amount result more randomly)
RandomLikeCount	6	m_ContinuousFactor	System.Single	Use continuous factor to make the like count change continuous of not continuous, value belong to random[0,1))
RandomLocalization	0			
RandomLocalization	1	m_LocalizationID	System.String	
RandomTransform	0			
RandomTransform	1	m_MinAngle	Unity.Mathematics.float3	
RandomTransform	2	m_MaxAngle	Unity.Mathematics.float3	
RandomTransform	3	m_MinPosition	Unity.Mathematics.float3	
RandomTransform	4	m_MaxPosition	Unity.Mathematics.float3	
RenderedArea	0			
RenderedArea	1	m_Version	Game.Prefabs.RenderedArea+Version	
RenderedArea	2	m_Material	UnityEngine.Material	
RenderedArea	3	m_Roundness	System.Single	
RenderedArea	4	m_LodBias	System.Single	
RenderedArea	5	m_RendererPriority	System.Int32	
RenderedArea	6	m_DecalLayerMask	Game.Rendering.DecalLayers	
RenderedArea	7	m_BaseColor	UnityEngine.Color	
RenderedArea	8	m_BaseColorMap	Colossal.IO.AssetDatabase.AssetReference`1[Colossal.IO.AssetDatabase.TextureAsset]	
RenderedArea	9	m_NormalMap	Colossal.IO.AssetDatabase.AssetReference`1[Colossal.IO.AssetDatabase.TextureAsset]	
RenderedArea	10	m_MaskMap	Colossal.IO.AssetDatabase.AssetReference`1[Colossal.IO.AssetDatabase.TextureAsset]	
RenderedArea	11	m_Metallic	System.Single	
RenderedArea	12	m_Smoothness	System.Single	
RenderedArea	13	m_NormalOpacity	System.Single	
RenderedArea	14	m_MetallicOpacity	System.Single	
RenderedArea	15	m_NormalAlphaSource	System.Single	
RenderedArea	16	m_MetallicAlphaSource	System.Single	
RenderedArea	17	m_UVScale	System.Single	
RenderedArea	18	m_EdgeNormal	System.Single	
RenderedArea	19	m_EdgeFadeRange	Unity.Mathematics.float2	
RenderedArea	20	m_EdgeNormalRange	Unity.Mathematics.float2	
RenderedArea	21	m_EdgeNoise	Unity.Mathematics.float2	
RenderingSettingsPrefab	0			
RenderingSettingsPrefab	1	m_HoveredColor	UnityEngine.Color	
RenderingSettingsPrefab	2	m_OverrideColor	UnityEngine.Color	
RenderingSettingsPrefab	3	m_WarningColor	UnityEngine.Color	
RenderingSettingsPrefab	4	m_ErrorColor	UnityEngine.Color	
RenderingSettingsPrefab	5	m_OwnerColor	UnityEngine.Color	
RenderPrefab	0			
RenderPrefab	1	m_GeometryAsset	Colossal.IO.AssetDatabase.AssetReference`1[Colossal.IO.AssetDatabase.GeometryAsset]	The Geometry Asset from the Asset Database
RenderPrefab	2	m_SurfaceAssets	Colossal.IO.AssetDatabase.AssetReference`1[Colossal.IO.AssetDatabase.SurfaceAsset][]	The Surface Assets from the Asset Database
RenderPrefab	3	m_Bounds	Colossal.Mathematics.Bounds3	Render bounds (Automatically calculated on Import)
RenderPrefab	4	m_SurfaceArea	System.Single	Surface area (Automatically calculated on Import)
RenderPrefab	5	m_IndexCount	System.Int32	Total amount of indices (Automatically calculated on Import)
RenderPrefab	6	m_VertexCount	System.Int32	Total amount of vertices (Automatically calculated on Import)
RenderPrefab	7	m_MeshCount	System.Int32	Sub mesh count (Automatically calculated on Import)
RenderPrefab	8	m_IsImpostor	System.Boolean	
RenderPrefab	9	m_ManualVTRequired	System.Boolean	
RenderPrefab	10	m_MaterialsContainer	UnityEngine.Material[]	
RenterObject	0			
RenterObject	1	m_RequireEmpty	System.Boolean	
RenterObject	2	m_RequireRenter	System.Boolean	
RenterObject	3	m_RequireGoodWealth	System.Boolean	
RenterObject	4	m_RequireDogs	System.Boolean	
RenterObject	5	m_RequireHomeless	System.Boolean	
RenterObject	6	m_RequireChildren	System.Boolean	
RenterObject	7	m_RequireTeens	System.Boolean	
ResearchFacility	0			
Resident	0			
Resident	1	m_Age	Game.Prefabs.AgeMask	
ResidentColorFilter	0			
ResidentColorFilter	1	m_ColorFilters	Game.Prefabs.ResidentColorFilter+ColorFilter[]	
ResourceConnection	0			
ResourceConnection	1	m_Resource	Game.Economy.ResourceInEditor	
ResourceConnection	2	m_ConnectionWarningNotification	Game.Prefabs.NotificationIconPrefab	
ResourceConsumer	0			
ResourceConsumer	1	m_NoResourceNotificationPrefab	Game.Prefabs.NotificationIconPrefab	
ResourcePrefab	0			
ResourcePrefab	1	m_Color	UnityEngine.Color	
ResourcePrefab	2	m_Resource	Game.Economy.ResourceInEditor	
ResourcePrefab	3	m_IsProduceable	System.Boolean	
ResourcePrefab	4	m_IsTradable	System.Boolean	
ResourcePrefab	5	m_IsMaterial	System.Boolean	This means it's raw material which need to be extracted
ResourcePrefab	6	m_IsLeisure	System.Boolean	
ResourcePrefab	7	m_Weight	System.Single	The physical weight of the resource unit.
ResourcePrefab	8	m_InitialPrice	Unity.Mathematics.float2	Initial price for a Resource. X = initial price for selling the resource. Y = initial amount of profit a Commercial company will make from selling this resource.
ResourcePrefab	9	m_WealthModifier	System.Single	How much the wealth of a household affects the probability of shopping for this Resource
ResourcePrefab	10	m_BaseConsumption	System.Single	Base chance of shopping for this Resource. The higher the value the higher base probably a household has for shopping this Resource
ResourcePrefab	11	m_CarConsumption	System.Int32	Amount of Weight added to buying this Resource if a household has a vehicle, multiplied by the amount of vehicles in the household
ResourcePrefab	12	m_ChildWeight	System.Int32	A relative importance of a Child wanting to acquire this Resource
ResourcePrefab	13	m_TeenWeight	System.Int32	A relative importance of a Teen wanting to acquire this Resource
ResourcePrefab	14	m_AdultWeight	System.Int32	A relative importance of a Adult wanting to acquire this Resource
ResourcePrefab	15	m_ElderlyWeight	System.Int32	A relative importance of a Senior wanting to acquire this Resource
ResourcePrefab	16	m_RequireTemperature	System.Boolean	Checkbox to determine does producing this Resource require a temperature equal or higher set in the next field
ResourcePrefab	17	m_RequiredTemperature	System.Single	Minimum required temperature for producing this Resource
ResourcePrefab	18	m_RequireNaturalResource	System.Boolean	Determines whether or not producing this resource requires a set Natural Resource; Fertile Land, Forest, Ore, Oil
ResourcePrefab	19	m_NeededWorkPerUnit	Unity.Mathematics.int2	How many work is needed to produce one unit, x - industrial like beverage processing work needed, y - commercial like beverage service work needed
ResourceProducer	0			
ResourceProducer	1	m_Resources	Game.Prefabs.ResourceProductionInfo[]	
ResourceStatistic	0			
ResourceStatistic	1	m_Resources	Game.Prefabs.ResourcePrefab[]	
ResourceStatistic	2	m_Category	Game.Prefabs.UIStatisticsCategoryPrefab	
ResourceStatistic	3	m_Group	Game.Prefabs.UIStatisticsGroupPrefab	
ResourceStatistic	4	m_StatisticsType	Game.City.StatisticType	
ResourceStatistic	5	m_CollectionType	Game.City.StatisticCollectionType	
ResourceStatistic	6	m_UnitType	Game.City.StatisticUnitType	
ResourceStatistic	7	m_Color	UnityEngine.Color	
ResourceStatistic	8	m_Stacked	System.Boolean	
RoadPrefab	0			
RoadPrefab	1	m_RoadType	Game.Prefabs.RoadType	
RoadPrefab	2	m_SpeedLimit	System.Single	
RoadPrefab	3	m_ZoneBlock	Game.Prefabs.ZoneBlockPrefab	
RoadPrefab	4	m_TrafficLights	System.Boolean	
RoadPrefab	5	m_HighwayRules	System.Boolean	
RoadPrefab	6	m_Sections	Game.Prefabs.NetSectionInfo[]	
RoadPrefab	7	m_EdgeStates	Game.Prefabs.NetEdgeStateInfo[]	
RoadPrefab	8	m_NodeStates	Game.Prefabs.NetNodeStateInfo[]	
RoadPrefab	9	m_MaxSlopeSteepness	System.Single	
RoadPrefab	10	m_AggregateType	Game.Prefabs.AggregateNetPrefab	
RoadPrefab	11	m_StyleType	Game.Prefabs.GroupPrefab	
RoadPrefab	12	m_InvertMode	Game.Prefabs.CompositionInvertMode	
RocketPrefab	0			
RocketPrefab	1	m_FlyingMaxSpeed	System.Single	
RocketPrefab	2	m_FlyingAcceleration	System.Single	
RocketPrefab	3	m_FlyingAngularAcceleration	System.Single	
RocketPrefab	4	m_AccelerationSwayFactor	System.Single	
RocketPrefab	5	m_VelocitySwayFactor	System.Single	
RocketPrefab	6	m_SizeClass	Game.Vehicles.SizeClass	
RocketPrefab	7	m_GroundMaxSpeed	System.Single	
RocketPrefab	8	m_GroundAcceleration	System.Single	
RocketPrefab	9	m_GroundBraking	System.Single	
RocketPrefab	10	m_GroundTurning	Unity.Mathematics.float2	
RocketPrefab	11	m_Meshes	Game.Prefabs.ObjectMeshInfo[]	
RocketPrefab	12	m_Circular	System.Boolean	
RouteConfigurationPrefab	0			
RouteConfigurationPrefab	1	m_PathfindNotification	Game.Prefabs.NotificationIconPrefab	
RouteConfigurationPrefab	2	m_GateBypassNotification	Game.Prefabs.NotificationIconPrefab	
RouteConfigurationPrefab	3	m_CarPathVisualization	Game.Prefabs.RoutePrefab	
RouteConfigurationPrefab	4	m_WatercraftPathVisualization	Game.Prefabs.RoutePrefab	
RouteConfigurationPrefab	5	m_AircraftPathVisualization	Game.Prefabs.RoutePrefab	
RouteConfigurationPrefab	6	m_TrainPathVisualization	Game.Prefabs.RoutePrefab	
RouteConfigurationPrefab	7	m_HumanPathVisualization	Game.Prefabs.RoutePrefab	
RouteConfigurationPrefab	8	m_BicyclePathVisualization	Game.Prefabs.RoutePrefab	
RouteConfigurationPrefab	9	m_MissingRoutePrefab	Game.Prefabs.RoutePrefab	
RouteConfigurationPrefab	10	m_GateBypassEfficiency	System.Single	
